Place.id,strata_id,Location.name.in.English,Location.name.in.Arabic,Latitude,Longitude,COD_Subdistrict,district_mcna,governorate_mcna,SumDist,proba,num_households,num_surveys,pop_group,pop_group_dist
22468,Tikrit,Hay Al Zuhour-422,?? ?????? ????-422,34.59060412,43.67237859,Um Al-Qura,tikrit,salah.al.din,3113,0.069386444,216,6,idp_out_camp,idp_out_camp_tikrit
24211,Tikrit,Al Namah Al ShamaliyahVillage,???? ??????? ????????,34.66263782,43.92081141,Um Al-Qura,tikrit,salah.al.din,3113,0.030517186,95,12,idp_out_camp,idp_out_camp_tikrit
20618,Tikrit,Hammad Shihab,???? ???? ????,34.69869525,43.61826052,Um Al-Qura,tikrit,salah.al.din,3113,0.02088018,65,6,idp_out_camp,idp_out_camp_tikrit
22058,Tikrit,Hay Aldiuom,?? ??????-?????? 211-???? ?????,34.59618062,43.65522036,Um Al-Qura,tikrit,salah.al.din,3113,0.033087054,103,6,idp_out_camp,idp_out_camp_tikrit
27367,Tikrit,Hay Alziraa,?? ???????,34.58463421,43.68255174,Um Al-Qura,tikrit,salah.al.din,3113,0.006424671,20,6,idp_out_camp,idp_out_camp_tikrit
25962,Tikrit,Hay Salma Altaghlubia,?? ???? ????????-???? 401,34.60974451,43.68082171,Um Al-Qura,tikrit,salah.al.din,3113,0.007067138,22,12,idp_out_camp,idp_out_camp_tikrit
25866,Tooz Khurmato,Hay Komari-120,?? ?????? ?(5-?????)???? 120,34.89631116,44.62618562,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,3975,0.184150943,732,24,idp_out_camp,idp_out_camp_tooz.khurmato
25748,Tooz Khurmato,Markaz Tooz-Jesir Dara,??? ????,34.95107121,44.59455173,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,3975,0.014339623,57,6,idp_out_camp,idp_out_camp_tooz.khurmato
25754,Tooz Khurmato,Markaz Tooz-Hay Al Askari,?? ???????,34.87893383,44.61564474,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,3975,0.140628931,559,24,idp_out_camp,idp_out_camp_tooz.khurmato
25872,Tooz Khurmato,Unformal Shelter,??? ??? ????,34.9051509,44.63581838,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,3975,0.068679245,273,12,idp_out_camp,idp_out_camp_tooz.khurmato
25752,Tooz Khurmato,Markaz Tooz-Hay Al Taiyar 122,???? 122,34.90215812,44.62048832,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,3975,0.157987421,628,30,idp_out_camp,idp_out_camp_tooz.khurmato
20405,Tooz Khurmato,Sankur,?????,35.0088073,44.53832744,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,3975,0.011823899,47,6,idp_out_camp,idp_out_camp_tooz.khurmato
25868,Tooz Khurmato,Hay Rizgari-114,?? ?????? ?(5-?????)???? 114,34.88670149,44.64114867,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,3975,0.074716981,297,6,idp_out_camp,idp_out_camp_tooz.khurmato
33153,Tooz Khurmato,Zinana,?????,34.8799657,44.8496409,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,3975,0.025157233,100,6,idp_out_camp,idp_out_camp_tooz.khurmato
25870,Tooz Khurmato,Tal Al Naqqar,?? ??????,34.732738,44.800704,Sulaiman Baig,tooz.khurmato,salah.al.din,3975,0.095597484,380,12,idp_out_camp,idp_out_camp_tooz.khurmato
10301,Al-Nasiriya,Hay Al Fidaa,?? ??????,31.06973001,46.27874198,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.039647577,9,6,idp_out_camp,idp_out_camp_al.nasiriya
9396,Al-Nasiriya,Al-zielat,????????,31.0154237,46.26344175,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.066079295,15,6,idp_out_camp,idp_out_camp_al.nasiriya
24494,Al-Nasiriya,Al Aker,?????,31.02771088,46.21821474,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.030837004,7,12,idp_out_camp,idp_out_camp_al.nasiriya
10259,Al-Nasiriya,Hay Al Tadhihiya,?? ???????,31.05015718,46.27335321,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.074889868,17,6,idp_out_camp,idp_out_camp_al.nasiriya
21208,Al-Nasiriya,Hay Al Mualimeen,?? ????????,31.06777925,46.24967456,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.030837004,7,6,idp_out_camp,idp_out_camp_al.nasiriya
9427,Al-Nasiriya,Hay AL-Mansouria,????????? ,31.03044192,46.21559912,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.066079295,15,12,idp_out_camp,idp_out_camp_al.nasiriya
10335,Al-Nasiriya,Al-Salhiya,?? ????????,31.05063835,46.2693433,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.044052863,10,12,idp_out_camp,idp_out_camp_al.nasiriya
23683,Al-Nasiriya,Hay Mehidiya,?? ????????,31.03290329,46.25155243,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.066079295,15,6,idp_out_camp,idp_out_camp_al.nasiriya
10263,Al-Nasiriya,Sadir City,?? ????? ?????,31.0802066,46.2356939,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.061674009,14,6,idp_out_camp,idp_out_camp_al.nasiriya
10260,Al-Nasiriya,Al Iskan Al Sinaie,??????? ???????,31.01345748,46.28240815,Markaz Al-Nasiriya,al.nasiriya,thi.qar,227,0.123348018,28,6,idp_out_camp,idp_out_camp_al.nasiriya
19555,Al-Kut,Damook 150,????? 150,32.53161253,45.82103463,Markaz Al-Kut,al.kut,wassit,664,0.030120482,20,6,idp_out_camp,idp_out_camp_al.kut
25322,Al-Kut,Anwar Al Sadur-Al-Ghader,????? ?????-??????,32.5131733,45.84019899,Markaz Al-Kut,al.kut,wassit,664,0.015060241,10,6,idp_out_camp,idp_out_camp_al.kut
27277,Al-Kut,Al Hakeem Al-Ula,?????? ??????,32.52988171,45.83964831,Markaz Al-Kut,al.kut,wassit,664,0.018072289,12,6,idp_out_camp,idp_out_camp_al.kut
27275,Al-Kut,Al-Hassan Al-Askari Al-Thania,????? ??????? ???????,32.53247892,45.7912212,Markaz Al-Kut,al.kut,wassit,664,0.030120482,20,6,idp_out_camp,idp_out_camp_al.kut
19070,Al-Kut,Hay al-zahraa,?? ???????,32.52291874,45.81870231,Markaz Al-Kut,al.kut,wassit,664,0.015060241,10,6,idp_out_camp,idp_out_camp_al.kut
23256,Al-Kut,Al Hasan Al Askari,????? ???????,32.53075098,45.7473125,Markaz Al-Kut,al.kut,wassit,664,0.081325301,54,6,idp_out_camp,idp_out_camp_al.kut
27278,Al-Kut,Al Hakeem Al-Thania,?????? ???????,32.53589111,45.85707997,Markaz Al-Kut,al.kut,wassit,664,0.018072289,12,6,idp_out_camp,idp_out_camp_al.kut
24786,Al-Kut,Al Hakeem Al-Khdhra,?????? ???????,32.54525026,45.85184353,Markaz Al-Kut,al.kut,wassit,664,0.015060241,10,12,idp_out_camp,idp_out_camp_al.kut
27383,Al-Kut,Hay Al Jawadeen Al-Thalitha,?? ???????? ???????,32.51103961,45.85696859,Markaz Al-Kut,al.kut,wassit,664,0.021084337,14,6,idp_out_camp,idp_out_camp_al.kut
19548,Al-Kut,Al Batar village,???? ??????,32.56659569,45.64940515,Markaz Al-Kut,al.kut,wassit,664,0.042168675,28,6,idp_out_camp,idp_out_camp_al.kut
25103,Al-Kut,Al-Jihad Al-Zahraa,?????? ???????,32.47834063,45.8128393,Wasit,al.kut,wassit,664,0.037650602,25,6,idp_out_camp,idp_out_camp_al.kut
25106,Al-Kut,Al-Jihad-Al-Sajad,??????-??????,32.4737597,45.82086882,Wasit,al.kut,wassit,664,0.037650602,25,6,idp_out_camp,idp_out_camp_al.kut
24261,Al-Kut,Hay Al-Hawaraa 3,?? ??????? ???????,32.48702633,45.84528154,Wasit,al.kut,wassit,664,0.087349398,58,12,idp_out_camp,idp_out_camp_al.kut
106,Zakho,Al-Amen,?? ??????,37.06,42.38,Markaz Zakho,zakho,duhok,1304,0.901840491,1176,64,returnee,returnee_zakho
23792,Al-Kaim,Al Angaa,?? ???????,34.38025462,41.05022726,Al-Karabla,al.kaim,al.anbar,15084,0.062582869,944,12,returnee,returnee_al.kaim
18349,Al-Baaj,Al-Yarmuk,?? ???????,36.044635,41.720289,Markaz Al-Baaj,al.baaj,ninewa,6162,0.05712431,352,6,returnee,returnee_al.baaj
34013,Al-Baaj,Al Askari,???????,36.038799,41.718269,Markaz Al-Baaj,al.baaj,ninewa,6162,0.03002272,185,6,returnee,returnee_al.baaj
34069,Al-Baaj,Al-sahlan,???????,36.054272,41.391497,Markaz Al-Baaj,al.baaj,ninewa,6162,0.008114249,50,6,returnee,returnee_al.baaj
34011,Al-Baaj,Al-Thawra,?? ??????,36.038552,41.711969,Markaz Al-Baaj,al.baaj,ninewa,6162,0.104024667,641,6,returnee,returnee_al.baaj
34090,Al-Baaj,Al-khader,?????,36.056533,41.696036,Markaz Al-Baaj,al.baaj,ninewa,6162,0.003732554,23,6,returnee,returnee_al.baaj
17131,Al-Hamdaniya,Bartalla center,???? ????? ?????,36.353862,43.38319564,Bartilla,al.hamdaniya,ninewa,29874,0.137243088,4100,24,returnee,returnee_al.hamdaniya
22214,Al-Hamdaniya,Muafaqiyah village,???? ????????,36.357627,43.32886537,Bartilla,al.hamdaniya,ninewa,29874,0.028954944,865,6,returnee,returnee_al.hamdaniya
17903,Al-Hamdaniya,Al-Salamiyah Village,???? ????????,36.14467202,43.31096659,Namroud,al.hamdaniya,ninewa,29874,0.00451898,135,6,returnee,returnee_al.hamdaniya
29613,Al-Hamdaniya,Tal Al-Laban,?? ?????,36.20844,43.53488145,Markaz Al-Hamdaniya,al.hamdaniya,ninewa,29874,0.018912767,565,6,returnee,returnee_al.hamdaniya
17386,Al-Hamdaniya,Blawat Village,???? ?????? ,36.227551,43.41814873,Namroud,al.hamdaniya,ninewa,29874,0.007364263,220,6,returnee,returnee_al.hamdaniya
17373,Al-Hamdaniya,Mnara Shabak Village,???? ????? ?????,36.314426,43.3300402,Bartilla,al.hamdaniya,ninewa,29874,0.033473924,1000,6,returnee,returnee_al.hamdaniya
21939,Al-Hamdaniya,Shaquli village,???? ??????,36.321536,43.44990978,Bartilla,al.hamdaniya,ninewa,29874,0.021657629,647,6,returnee,returnee_al.hamdaniya
17399,Al-Hamdaniya,Jlewkhan village,???? ???????,36.288059,43.2428429,Bartilla,al.hamdaniya,ninewa,29874,0.013088304,391,12,returnee,returnee_al.hamdaniya
22216,Al-Hamdaniya,Shiek Ameer Village,???? ??? ???? ,36.318867,43.47387555,Markaz Al-Hamdaniya,al.hamdaniya,ninewa,29874,0.005556671,166,6,returnee,returnee_al.hamdaniya
17376,Al-Hamdaniya,Kabarly Village,???? ????? ,36.242985,43.44905944,Markaz Al-Hamdaniya,al.hamdaniya,ninewa,29874,0.031331593,936,6,returnee,returnee_al.hamdaniya
22433,Al-Hamdaniya,Knehash 2 Village,???? ???? ??????,36.060894,43.474475,Namroud,al.hamdaniya,ninewa,29874,0.001941488,58,6,returnee,returnee_al.hamdaniya
23699,Al-Hamdaniya,Khazna Tappa,???? ???,36.363317,43.35960454,Bartilla,al.hamdaniya,ninewa,29874,0.050210886,1500,6,returnee,returnee_al.hamdaniya
17930,Al-Hamdaniya,Tahrawa Village,???? ??????,36.343993,43.3264564,Bartilla,al.hamdaniya,ninewa,29874,0.025908817,774,6,returnee,returnee_al.hamdaniya
18267,Al-Shikhan,Taq Harb,???? ??? ???,36.585999,43.30133748,Markaz Al-Shikhan,al.shikhan,ninewa,299,0.02006689,6,3,returnee,returnee_al.shikhan
21648,Al-Shikhan,Taq Mekail,???? ??? ???????,36.573488,43.30365621,Markaz Al-Shikhan,al.shikhan,ninewa,299,0.08361204,25,4,returnee,returnee_al.shikhan
17875,Al-Shikhan,Nargizlia Village,???? ???????,36.602573,43.27893045,Markaz Al-Shikhan,al.shikhan,ninewa,299,0.153846154,46,10,returnee,returnee_al.shikhan
17051,Al-Shikhan,Big Rikaba Village,???? ????? ?????,36.565376,43.25221304,Markaz Al-Shikhan,al.shikhan,ninewa,299,0.086956522,26,10,returnee,returnee_al.shikhan
17049,Al-Shikhan,Small Rikaba Village,???? ????? ?????,36.567179,43.23635996,Markaz Al-Shikhan,al.shikhan,ninewa,299,0.210702341,63,21,returnee,returnee_al.shikhan
17045,Al-Shikhan,Sheikh Milwan Village,???? ??? ?????,36.583357,43.24351923,Markaz Al-Shikhan,al.shikhan,ninewa,299,0.334448161,100,12,returnee,returnee_al.shikhan
33774,Al-Hatra,Estielah Village,???? ??????,35.807841,43.053191,Markaz Hatra,al.hatra,ninewa,7566,0.006344171,48,6,returnee,returnee_al.hatra
33859,Al-Hatra,Abu sanam wasataa Village,???? ??? ???? ????,36.1764,42.322414,Markaz Hatra,al.hatra,ninewa,7566,0.015860428,120,6,returnee,returnee_al.hatra
22606,Al-Falluja,Albu Shejel,???????,33.39894123,43.63390187,Markaz Al-Falluja,al.falluja,al.anbar,94177,0.012529599,1180,12,returnee,returnee_al.falluja
27271,Al-Hatra,Tal abta,?? ????,35.94612983,42.5718261,Markaz Hatra,al.hatra,ninewa,7566,0.317208565,2400,48,returnee,returnee_al.hatra
33991,Al-Hatra,Easilah algharbia,???? ??????  ??????? ,35.8246,42.9021,Markaz Hatra,al.hatra,ninewa,7566,0.010044938,76,6,returnee,returnee_al.hatra
33728,Al-Hatra,Majmae khams talul,???? ???? ??? ????,35.85746,42.21516,Markaz Hatra,al.hatra,ninewa,7566,0.006608512,50,6,returnee,returnee_al.hatra
318,Al-Falluja,Albu Khanfar,???????? ,33.44080496,43.82623441,Al-Garma,al.falluja,al.anbar,94177,0.023530161,2216,6,returnee,returnee_al.falluja
33393,Al-Hatra,Ashwa village,???? ????,36.005233,42.35309117,Markaz Hatra,al.hatra,ninewa,7566,0.039915411,302,6,returnee,returnee_al.hatra
33193,Al-Hatra,Mreka Village,???? ?????,35.854687,42.894362,Markaz Hatra,al.hatra,ninewa,7566,0.003568596,27,6,returnee,returnee_al.hatra
17126,Al-Hatra,Markaz AL-Hatra,???? ?????,35.57722514,42.73185209,Markaz Hatra,al.hatra,ninewa,7566,0.121596616,920,24,returnee,returnee_al.hatra
33861,Al-Hatra,Abu sanam janubi iVillage,???? ??? ???? ?????,36.162066,42.323913,Markaz Hatra,al.hatra,ninewa,7566,0.026434047,200,18,returnee,returnee_al.hatra
33265,Al-Mosul,Al-Nafit,?? ?????,36.317533,43.12389785,Al-Muhamadath,al.mosul,ninewa,167465,0.003564924,597,6,returnee,returnee_al.mosul
33289,Al-Mosul,Al Sikak,?? ?????,36.34052888,43.08680814,Al-Muhamadath,al.mosul,ninewa,167465,0.005332458,893,6,returnee,returnee_al.mosul
33257,Al-Mosul,Msherfa 2,?????? 2,36.37883671,43.07380498,Al-Muhamadath,al.mosul,ninewa,167465,0.005625056,942,6,returnee,returnee_al.mosul
277,Al-Kaim,Hay Al-Maamon,?? ???????,34.39362133,41.000431,Al-Rummaneh,al.kaim,al.anbar,15084,0.090426942,1364,12,returnee,returnee_al.kaim
21201,Al-Falluja,Albu Shihab,????????,33.39917258,43.58249848,Markaz Al-Falluja,al.falluja,al.anbar,94177,0.011234165,1058,6,returnee,returnee_al.falluja
33252,Al-Mosul,Al-Sinaa Al-Qadema,??????? ???????,36.33732899,43.10615109,Al-Muhamadath,al.mosul,ninewa,167465,0.008067357,1351,6,returnee,returnee_al.mosul
33404,Tilkaef,AL-sheek Maaroof village,???? ????? ?????,36.384447,42.99617734,Markaz Tilkaef,tilkaef,ninewa,20512,0.002193838,45,6,returnee,returnee_tilkaef
33342,Al-Falluja,Hay Jbeal,?? ????,33.32421,43.77623968,Markaz Al-Falluja,al.falluja,al.anbar,94177,0.033288383,3135,6,returnee,returnee_al.falluja
31775,Al-Mosul,Al-Areej Village,???? ??????,36.19146914,43.20713996,Hammam Al-Alil,al.mosul,ninewa,167465,0.017914191,3000,6,returnee,returnee_al.mosul
33174,Tilkaef,Tel Al-raes Al-thania Village,???? ?? ????? ???????,36.412192,42.96872791,Markaz Tilkaef,tilkaef,ninewa,20512,0.058648596,1203,18,returnee,returnee_tilkaef
18367,Al-Mosul,Al-Yarmuk,?? ???????,36.33808679,43.08332718,Al-Muhamadath,al.mosul,ninewa,167465,0.014134297,2367,6,returnee,returnee_al.mosul
31912,Al-Mosul,Bahzani,?????? ,36.457312,43.33830961,Bashiqa,al.mosul,ninewa,167465,0.01970561,3300,12,returnee,returnee_al.mosul
23811,Haditha,Hay Barwanah Al Gharbiyah,?? ?????? ?????,34.09547956,42.38043973,Barwana,haditha,al.anbar,4525,0.04640884,210,12,returnee,returnee_haditha
24315,Haditha,Hay Al Rahman,?? ??????,34.08711253,42.376353,Barwana,haditha,al.anbar,4525,0.057458564,260,12,returnee,returnee_haditha
21007,Al-Mosul,Zanjili,????????,36.34975751,43.11049303,Al-Muhamadath,al.mosul,ninewa,167465,0.021126803,3538,6,returnee,returnee_al.mosul
23812,Haditha,Hay Ibn Bittar,?? ??? ?????,34.08381752,42.38563715,Barwana,haditha,al.anbar,4525,0.048618785,220,6,returnee,returnee_haditha
21258,Al-Mosul,Tal Al-Rumman,?? ??????,36.31561638,43.08996264,Al-Muhamadath,al.mosul,ninewa,167465,0.016504941,2764,12,returnee,returnee_al.mosul
18372,Al-Mosul,Al-Wahda,??????,36.32498049,43.18981081,Al-Muhamadath,al.mosul,ninewa,167465,0.013871555,2323,6,returnee,returnee_al.mosul
33820,Haditha,Hay Al_salam,?? ??????,34.0898,42.38123,Barwana,haditha,al.anbar,4525,0.03160221,143,6,returnee,returnee_haditha
21580,Al-Mosul,Orta akrab Village,???? ????? ????,36.422829,43.23208311,Bashiqa,al.mosul,ninewa,167465,0.00324844,544,6,returnee,returnee_al.mosul
23813,Haditha,Hay Al Shuhadaa,?? ???????,34.09260433,42.397337,Barwana,haditha,al.anbar,4525,0.025414365,115,6,returnee,returnee_haditha
18369,Al-Mosul,Al-Khadraa,???????,36.35689079,43.2227368,Al-Muhamadath,al.mosul,ninewa,167465,0.004878631,817,6,returnee,returnee_al.mosul
272,Al-Kaim,Hay 12 Rabee Alawal,?? 12???? ?????,34.39208833,40.98504599,Al-Rummaneh,al.kaim,al.anbar,15084,0.040705383,614,6,returnee,returnee_al.kaim
79,Haditha,Hay Al-Subhani,?? ????????,34.11291371,42.38267137,Barwana,haditha,al.anbar,4525,0.032044199,145,6,returnee,returnee_haditha
18009,Al-Mosul,Mjareen Village,???? ??????,36.35986,42.71071761,Al-Muhamadath,al.mosul,ninewa,167465,0.007165676,1200,6,returnee,returnee_al.mosul
20782,Al-Mosul,Al-Muharibeen,?????????,36.38366231,43.19343104,Al-Muhamadath,al.mosul,ninewa,167465,0.00294987,494,6,returnee,returnee_al.mosul
27285,Sinjar,Borek,????,36.49436739,41.86820613,Al-Shamal,sinjar,ninewa,12041,0.159704343,1923,6,returnee,returnee_sinjar
33655,Sinjar,Kani Edo,???? ????      ,36.3013473,41.8505089,Markaz Sinjar,sinjar,ninewa,12041,0.001079645,13,12,returnee,returnee_sinjar
34036,Sinjar,Hay Al Shafaa,?? ??????,36.15406,42.039688,Al-Qairawan,sinjar,ninewa,12041,0.0098829,119,6,returnee,returnee_sinjar
27399,Sinjar,Sharaf Alddin,??? ?????,36.42984078,41.86808233,Al-Shamal,sinjar,ninewa,12041,0.013287933,160,6,returnee,returnee_sinjar
33998,Sinjar,Hazeel Al-Kabeer Village,???? ???? ??????,36.154129,42.052066,Al-Qairawan,sinjar,ninewa,12041,0.011377793,137,6,returnee,returnee_sinjar
34038,Sinjar,Hay Al Mamoon,?? ???????,36.16286,42.034429,Al-Qairawan,sinjar,ninewa,12041,0.032389336,390,6,returnee,returnee_sinjar
18048,Sinjar,Guhbal and shorka,???? +?????  ,36.50572952,41.95736199,Al-Shamal,sinjar,ninewa,12041,0.053982227,650,6,returnee,returnee_sinjar
27358,Sinjar,Kolka,?????,36.37152891,41.72511078,Al-Shamal,sinjar,ninewa,12041,0.006727016,81,12,returnee,returnee_sinjar
33651,Sinjar,Zaytoniya,???????,36.3069755,41.8797018,Markaz Sinjar,sinjar,ninewa,12041,0.003571132,43,6,returnee,returnee_sinjar
24117,Haditha,Haqlaniyah-Hay Al-Faroq,?? ???????-???????,34.08341069,42.35196982,Al-Haqlaniya,haditha,al.anbar,4525,0.011049724,50,6,returnee,returnee_haditha
33873,Sinjar,Sibaya harrush,?????? ????,36.227443,42.124177,Al-Qairawan,sinjar,ninewa,12041,0.003737231,45,12,returnee,returnee_sinjar
23274,Sinjar,Hay Alqadseya,?? ????????,36.32342149,41.87365479,Markaz Sinjar,sinjar,ninewa,12041,0.007391413,89,6,returnee,returnee_sinjar
23820,Haditha,Hay K 28,???? ? 28 (( ?? ??? )),34.07182393,42.36524882,Al-Haqlaniya,haditha,al.anbar,4525,0.083977901,380,6,returnee,returnee_haditha
27287,Sinjar,Zorava and zirwa,??????+????? ,36.47246728,42.01588827,Al-Shamal,sinjar,ninewa,12041,0.060709243,731,6,returnee,returnee_sinjar
17928,Sinjar,Sinuni center,???? ?????,36.46593984,41.71338533,Al-Shamal,sinjar,ninewa,12041,0.084793622,1021,6,returnee,returnee_sinjar
18016,Sinjar,Golat,?????,36.4036,42.12902345,Markaz Sinjar,sinjar,ninewa,12041,0.029399552,354,6,returnee,returnee_sinjar
17617,Telafar,Qasr Sarij,???? ???????,36.55342282,42.51140824,Al-Ayadiya,telafar,ninewa,57839,0.015560435,900,6,returnee,returnee_telafar
23817,Haditha,Hay Al Shay,?? ??????,34.12659465,42.39245154,Barwana,haditha,al.anbar,4525,0.047292818,214,12,returnee,returnee_haditha
25807,Telafar,Hay althahabe,???? ??????,36.80170925,42.09458755,Rabia,telafar,ninewa,57839,0.003596189,208,6,returnee,returnee_telafar
23822,Haditha,Albu Hayat,???? ????????,34.006133,42.38533008,Al-Haqlaniya,haditha,al.anbar,4525,0.06718232,304,12,returnee,returnee_haditha
24109,Haditha,Barwanah-Hay Al-Shurta,?? ??????-??????,34.09212563,42.39748965,Barwana,haditha,al.anbar,4525,0.129723757,587,24,returnee,returnee_haditha
27304,Telafar,Kharabat Ashiq,???? ????? ????,36.75874864,42.45894678,Zummar,telafar,ninewa,57839,0.016649665,963,12,returnee,returnee_telafar
23648,Telafar,Sahilah Village,?????,37.0132505,42.34194814,Zummar,telafar,ninewa,57839,0.00302564,175,6,returnee,returnee_telafar
17625,Telafar,Eayan Alturs,???? ??? ?????,36.7393,42.53539788,Zummar,telafar,ninewa,57839,0.005273259,305,6,returnee,returnee_telafar
34048,Telafar,Hay Al Noor Al Thania,?? ????? ??????? ,36.377547,42.464541,Markaz Telafar,telafar,ninewa,57839,0.012154429,703,6,returnee,returnee_telafar
21264,Heet,Basair,??????? ,33.6499489,42.80809027,Markaz Heet,heet,al.anbar,29284,0.046988116,1376,12,returnee,returnee_heet
28439,Telafar,Tal Talab vilage,???? ?? ???,36.74584971,42.20245753,Rabia,telafar,ninewa,57839,0.00191912,111,6,returnee,returnee_telafar
18302,Telafar,Hay Al wahda,?? ??????,36.37497,42.4282364,Markaz Telafar,telafar,ninewa,57839,0.039852003,2305,6,returnee,returnee_telafar
33212,Telafar,Humur Eafin,???? ??? ????,36.7515,42.59057091,Zummar,telafar,ninewa,57839,0.000224762,13,6,returnee,returnee_telafar
66,Al-Kaim,Sadah,???? ????,34.36995574,41.09281041,Al-Karabla,al.kaim,al.anbar,15084,0.049721559,750,6,returnee,returnee_al.kaim
22446,Telafar,Al Mafri,???? ????,36.60934422,42.57199697,Zummar,telafar,ninewa,57839,0.007347983,425,6,returnee,returnee_telafar
33420,Telafar,Hay Al Zahraa,?? ???????,36.379492,42.4255152,Markaz Telafar,telafar,ninewa,57839,0.015387541,890,6,returnee,returnee_telafar
25944,Telafar,Qasabat Zummar,???? ????,36.65599757,42.59801338,Zummar,telafar,ninewa,57839,0.071750895,4150,18,returnee,returnee_telafar
25809,Telafar,Domez complex,???? ?????,36.71204681,42.61461067,Zummar,telafar,ninewa,57839,0.011272671,652,6,returnee,returnee_telafar
27356,Telafar,Tel shor,???? ?? ?????,36.49949129,42.14103331,Rabia,telafar,ninewa,57839,0.001988278,115,6,returnee,returnee_telafar
21603,Tilkaef,Baawiza,??????,36.43356032,43.15578703,Markaz Tilkaef,tilkaef,ninewa,20512,0.045339314,930,12,returnee,returnee_tilkaef
17949,Tilkaef,Derston,??? ???? ,36.67726055,43.01571448,Al-Qosh,tilkaef,ninewa,20512,0.012187988,250,6,returnee,returnee_tilkaef
33445,Tilkaef,Ammar Bet Village,???? ???? ???,36.5346,42.95195506,Wana,tilkaef,ninewa,20512,0.00999415,205,6,returnee,returnee_tilkaef
24682,Tilkaef,Al Quba,?????,36.40208884,43.04396592,Markaz Tilkaef,tilkaef,ninewa,20512,0.17550702,3600,12,returnee,returnee_tilkaef
17133,Tilkaef,wanna center,???? ????,36.53558507,42.75997942,Wana,tilkaef,ninewa,20512,0.091409906,1875,6,returnee,returnee_tilkaef
33541,Al-Shikhan,Shwedeg Sagheer,????? ????,36.564837,43.217469,Markaz Al-Shikhan,al.shikhan,ninewa,299,0.110367893,33,4,returnee,returnee_al.shikhan
17602,Tilkaef,Kany-Sheren,???? ?????,36.564261,43.032031,Markaz Tilkaef,tilkaef,ninewa,20512,0.010725429,220,6,returnee,returnee_tilkaef
17600,Tilkaef,Hasan-Galad,???? ??? ????,36.530579,43.00519903,Markaz Tilkaef,tilkaef,ninewa,20512,0.007897816,162,6,returnee,returnee_tilkaef
21601,Tilkaef,Sada Area,????? ??????,36.42253923,43.15926051,Markaz Tilkaef,tilkaef,ninewa,20512,0.07824688,1605,6,returnee,returnee_tilkaef
23415,Tilkaef,Semehla,???? ??????,36.578664,42.93158469,Wana,tilkaef,ninewa,20512,0.006971529,143,6,returnee,returnee_tilkaef
21605,Tilkaef,Musqalat Al-Shamalih,?????? ????????,36.5917828,43.0416133,Markaz Tilkaef,tilkaef,ninewa,20512,0.006825273,140,6,returnee,returnee_tilkaef
17788,Tilkaef,Der Umtutha,???? ????? ????,36.50545966,42.78384651,Wana,tilkaef,ninewa,20512,0.024375975,500,6,returnee,returnee_tilkaef
26077,Al-Daur,Hay Tal Al Banat,?? ?? ??????,34.4476367,43.79889497,Abu Dalf,al.daur,salah.al.din,10081,0.120920544,1219,6,returnee,returnee_al.daur
20587,Al-Daur,Hay Abu Dalaf,?? ??? ???,34.45569217,43.79879331,Abu Dalf,al.daur,salah.al.din,10081,0.147306815,1485,24,returnee,returnee_al.daur
26078,Al-Daur,Hay Al Askri,?? ???????,34.46264848,43.79113717,Abu Dalf,al.daur,salah.al.din,10081,0.082432298,831,12,returnee,returnee_al.daur
152,Heet,Al Muhamdee,??????? ,33.55951649,42.90148478,Al-Forat,heet,al.anbar,29284,0.022333015,654,6,returnee,returnee_heet
26116,Al-Daur,Al Mujammaa Al Sakani,?????? ??????,34.4093972,43.78942745,Abu Dalf,al.daur,salah.al.din,10081,0.280329332,2826,36,returnee,returnee_al.daur
20746,Al-Daur,Al-Khadhra area,?? ???????,34.47699,43.79037775,Abu Dalf,al.daur,salah.al.din,10081,0.063188176,637,6,returnee,returnee_al.daur
20713,Al-Daur,Hay Al Qadisiah,?? ????????,34.473313,43.79133138,Abu Dalf,al.daur,salah.al.din,10081,0.074198988,748,6,returnee,returnee_al.daur
26080,Al-Daur,Hay Al Sharqiyah,?? ???????,34.45350793,43.78909198,Abu Dalf,al.daur,salah.al.din,10081,0.058129154,586,12,returnee,returnee_al.daur
26079,Al-Daur,Hay Al Aboor,?? ??????,34.4652675,43.79065796,Abu Dalf,al.daur,salah.al.din,10081,0.090268823,910,6,returnee,returnee_al.daur
