Place.id,strata_id,Location.name.in.English,Location.name.in.Arabic,Latitude,Longitude,COD_Subdistrict,district_mcna,governorate_mcna
21103,Tooz Khurmato,Yangija Village,???? ?????,34.856383,44.57192083,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din
25750,Tooz Khurmato,Markaz Tooz-Hay Brayati,???? ??????,34.90508251,44.60920615,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din
27234,Tooz Khurmato,Hay Al-Askary,?? ???????,34.726584,44.584608,Ameraly,tooz.khurmato,salah.al.din
20529,Tooz Khurmato,Sulayman Beg sub district center,???? ????? ?????? ???,34.795151,44.66947464,Sulaiman Baig,tooz.khurmato,salah.al.din
228,Heet,Hay al Jury,?????,33.63721071,42.82162651,Markaz Heet,heet,al.anbar
41,Heet,Jubbah,??? ,33.91242953,42.54682166,Al-Baghdady,heet,al.anbar
33953,Heet,zawiat alwustaa,???? ??????,33.54309,42.95544,Al-Forat,heet,al.anbar
23793,Al-Kaim,Hay Al Askary,?? ???????,34.38879287,41.02220244,Al-Karabla,al.kaim,al.anbar
23791,Al-Kaim,Al Nahda Al-Sharqiyah,?? ?????? ???????,34.36827894,41.05775748,Al-Karabla,al.kaim,al.anbar
262,Ana,Hay Al Shoba,?? ??????,34.4669276,41.91685003,Rawa,ana,al.anbar
264,Ana,Al Qaala,?? ??????,34.46461943,41.91457925,Rawa,ana,al.anbar
23861,Ana,Al-Hidayah,?? ???????,34.47546565,41.91346345,Rawa,ana,al.anbar
23859,Ana,Hay Raua Al-Jadida,?? ???? ?????,34.48404974,41.92361128,Rawa,ana,al.anbar
200,Ana,Al Askaree,?? ???????,34.48408734,41.91709448,Rawa,ana,al.anbar
29579,Al-Ramadi,Al Dhubat 2,?????? ??????? ,33.41296,43.31088873,Markaz Al-Ramadi,al.ramadi,al.anbar
133,Al-Ramadi,Al Aadil,??????,33.41405,43.30632536,Markaz Al-Ramadi,al.ramadi,al.anbar
29561,Al-Ramadi,Hay 8 Shbbat,?? 8 ????,33.42211,43.26091605,Markaz Al-Ramadi,al.ramadi,al.anbar
20939,Al-Ramadi,Al-Hamidhiyah,????????,33.46526459,43.39814799,Markaz Al-Ramadi,al.ramadi,al.anbar
297,Al-Ramadi,Al-Thilah,??????,33.43294,43.30570778,Markaz Al-Ramadi,al.ramadi,al.anbar
25650,Al-Ramadi,Al Askari,???????,33.411586,43.24644923,Markaz Al-Ramadi,al.ramadi,al.anbar
29534,Al-Ramadi,Al Shuhadaa Qtr,???????,33.43179,43.28417617,Markaz Al-Ramadi,al.ramadi,al.anbar
204,Al-Ramadi,Hay 30 Tamooz,?? 30 ????,33.41583,43.26891633,Markaz Al-Ramadi,al.ramadi,al.anbar
23891,Al-Ramadi,Al-Ankor,???????,33.374498,42.84705,Markaz Al-Ramadi,al.ramadi,al.anbar
33832,Al-Ramadi,AL-mlahma,????????,33.2554,43.3336,Al-Habbaniya,al.ramadi,al.anbar
113,Al-Ramadi,Husaibah Al-Sharqiah,????? ??????? ,33.40776951,43.46977318,Al-Habbaniya,al.ramadi,al.anbar
156,Al-Kaim,Wazeeriya,?? ????????,34.38141702,41.03964076,Al-Karabla,al.kaim,al.anbar
21086,Al-Ramadi,Albu-Ali Aljasim,???? ??? ?????? ,33.496578,43.202315,Markaz Al-Ramadi,al.ramadi,al.anbar
23023,Al-Ramadi,Hay Al Malab,??????,33.42225,43.32127857,Markaz Al-Ramadi,al.ramadi,al.anbar
34016,Al-Ramadi,Hay Al-Aramel,?? ???????,33.411358,43.316322,Markaz Al-Ramadi,al.ramadi,al.anbar
29475,Al-Ramadi,Zankura,??????,33.48032,43.15559563,Markaz Al-Ramadi,al.ramadi,al.anbar
25441,Al-Ramadi,Al Soora,??????,33.4351026,43.35608898,Markaz Al-Ramadi,al.ramadi,al.anbar
33302,Al-Kadhmiyah,Al Sheiti village,???? ??????,33.2308678,43.99213406,Abu Ghraib,al.kadhmiyah,baghdad
32034,Al-Mahmoudiya,Al Kamazan village,???? ???????,33.193248,43.95562407,Al-Yousifya,al.mahmoudiya,baghdad
29532,Al-Mahmoudiya,Al Shanadka village,???? ????????,33.2182782,43.95334515,Al-Yousifya,al.mahmoudiya,baghdad
31710,Al-Kadhmiyah,Al Zaidan-Al Sadan village,???????-???? ???????,33.270892,44.02497791,Abu Ghraib,al.kadhmiyah,baghdad
32036,Al-Kadhmiyah,Al Masara village,???? ??????? ,33.234015,43.94204218,Abu Ghraib,al.kadhmiyah,baghdad
22541,Al-Kadhmiyah,Sabea Al Buor-12000,??? ?????-12000,33.46077706,44.1704438,Al-Taji,al.kadhmiyah,baghdad
25168,Al-Kadhmiyah,Sabea Al Buor-14000,??? ?????-14000,33.47013978,44.16611772,Al-Taji,al.kadhmiyah,baghdad
21477,Ana,Al Zalla,???? ?????,34.42124214,41.45726616,Rawa,ana,al.anbar
25163,Al-Kadhmiyah,Sabea Al Buor-7000,??? ?????-7000,33.45078626,44.15594608,Al-Taji,al.kadhmiyah,baghdad
22611,Al-Kadhmiyah,Sabea Al Buor-13000,??? ?????-13000,33.4650575,44.16816971,Al-Taji,al.kadhmiyah,baghdad
32101,Al-Mahmoudiya,Al Rasool village-(Al Jomblatiya Southern),???? ??????-?????????? ???????? ,33.039284,44.1414635,Al-Yousifya,al.mahmoudiya,baghdad
29525,Al-Mahmoudiya,Al Bu Hasson(Al kragolyia),???? ????(?????????),33.03975376,44.18885772,Al-Yousifya,al.mahmoudiya,baghdad
33175,Al-Kaim,Tiwaan,?????,34.2259007,41.34168435,Al-Karabla,al.kaim,al.anbar
33105,Al-Mussyab,Al Moammen Billah-(Al Jomblatiya Southern),???? ?????? ?????-?????????? ????????,33.028697,44.13960158,Jurf Al-Sakhar,al.mussyab,babil
7682,Al-Mahmoudiya,Albo Awasj village,???? ???? ????,33.038574,44.32982286,Al-Latifya,al.mahmoudiya,baghdad
33109,Al-Mussyab,Al Motokal village-(Al Jomblatiya Northern),???? ???????-?????????? ????????,33.02298,44.126467,Jurf Al-Sakhar,al.mussyab,babil
33183,Al-Mahmoudiya,Al Rasheediya Village,#N/A,33.108393,44.16043303,Al-Yousifya,al.mahmoudiya,baghdad
33107,Al-Mahmoudiya,Al Imam Ali village-(Al Jomblatiya Southern),???? ?????? ???-?????????? ????????,33.030745,44.1777793,Al-Yousifya,al.mahmoudiya,baghdad
33225,Al-Mahmoudiya,Albu Moufarrej Village,???? ???? ????,33.075557,44.14815561,Al-Yousifya,al.mahmoudiya,baghdad
7685,Al-Mahmoudiya,shaka-4,????-4,32.9756,44.42205175,Al-Latifya,al.mahmoudiya,baghdad
29528,Al-Mahmoudiya,Hay Al Dobat(Al kragolyia),?? ??????(?????????),33.050911,44.20509358,Al-Yousifya,al.mahmoudiya,baghdad
22382,Al-Mahmoudiya,Al Muaghith village-(Al Jomblatiya Southern),???? ??????-?????????? ????????,33.03975373,44.16086072,Al-Yousifya,al.mahmoudiya,baghdad
33110,Al-Mussyab,Al Abraar village-(Al Jomblatiya Northern),???? ???????-?????????? ????????,33.025292,44.13709516,Jurf Al-Sakhar,al.mussyab,babil
7350,Al-Mahmoudiya,Al Mustafa village-(Al Jomblatiya Southern),???? ???????-?????????? ????????,33.02912141,44.17154806,Al-Yousifya,al.mahmoudiya,baghdad
33104,Al-Mahmoudiya,Al Azez Al Ghaffar-(Al Jomblatiya Southern),???? ?????? ??????-?????????? ????????,33.03348,44.16272303,Al-Yousifya,al.mahmoudiya,baghdad
33458,Al-Kadhmiyah,14 Abar village 5,????5-14 ????,33.59278,44.17550949,Al-Taji,al.kadhmiyah,baghdad
33469,Al-Kadhmiyah,14 Abar villge 7,???? 7-14 ????,33.639982,44.15827469,Al-Tarmiya,al.kadhmiyah,baghdad
33478,Al-Kadhmiyah,13 Al Dhabat-Al Harat village,??????13-???? ??????,33.648361,44.23412776,Al-Tarmiya,al.kadhmiyah,baghdad
33764,Al-Kadhmiyah,Asmail Mohammed village,???? ??????? ????,33.674171,44.14263,Al-Tarmiya,al.kadhmiyah,baghdad
33511,Al-Kadhmiyah,13 Al Dhabat-Albo Abdo village,??????13-???? ????????,33.68781,44.24027125,Al-Tarmiya,al.kadhmiyah,baghdad
23620,Zakho,Fishkhaboor,????????,37.06728813,42.37686231,NA,zakho,duhok
26074,Al-Khalis,Arab Hafeedh Village,???? ??? ????,34.12586517,44.84068814,Al-Mansouriyah,al.khalis,diyala
25676,Al-Khalis,Al Mansouriyah-Hamada Village,?????????-???? ?????,34.03136641,44.86764431,Al-Mansouriyah,al.khalis,diyala
25669,Al-Khalis,Somair village,???? ?????,34.05691902,44.88435256,Al-Mansouriyah,al.khalis,diyala
11270,Al-Khalis,Um al Hawali village,???? ?? ???????,34.36468541,44.60197001,Al-Atheem,al.khalis,diyala
26058,Al-Khalis,Dalli Abass-Al-Shuhada Qtr,??? ????-?? ???????,34.0676524,44.86550222,Al-Mansouriyah,al.khalis,diyala
26075,Al-Khalis,Al Dwaleeb Village,???? ????????,34.073537,44.9056642,Al-Mansouriyah,al.khalis,diyala
25682,Al-Khalis,Mohammed Ali Village,???? ???? ?????,34.04549809,44.88159198,Al-Mansouriyah,al.khalis,diyala
28463,Al-Khalis,Al Taleaa Al Olaa Village(Albo Rai),???? ??????? ??????(???? ??),34.25685398,44.52603643,Al-Atheem,al.khalis,diyala
25655,Al-Khalis,Dalli Abass-Al Moalmeen Qtr,??? ????-?? ????????,34.07072389,44.8704787,Al-Mansouriyah,al.khalis,diyala
25678,Al-Khalis,Dawod Al-Salom village,???? ????? ??????,34.12548903,44.84410846,Al-Mansouriyah,al.khalis,diyala
25672,Al-Khalis,Habib Al Khaizaran Village,???? ???? ????????,34.121222,44.7696088,Al-Mansouriyah,al.khalis,diyala
25677,Al-Khalis,Hamza Al Najim Village,???? ???? ?????,34.03901602,44.88332927,Al-Mansouriyah,al.khalis,diyala
25653,Al-Khalis,Dalli Abass-Al Shekh Hassan Qtr,??? ????-?? ????? ???,34.07723021,44.85503516,Al-Mansouriyah,al.khalis,diyala
25673,Al-Khalis,Habib Al Abdulla Village,???? ???? ?????????,34.05390233,44.89234693,Al-Mansouriyah,al.khalis,diyala
26115,Al-Muqdadiya,Shak Al Rak Village,???? ??? ?????,34.00157426,44.93296834,Markaz Al-Muqdadiya,al.muqdadiya,diyala
10948,Al-Muqdadiya,Abo Garma village,???? ??? ????,33.9061689,44.7245533,Markaz Al-Muqdadiya,al.muqdadiya,diyala
11179,Al-Muqdadiya,Baloor Village,???? ????,33.983383,44.93435119,Markaz Al-Muqdadiya,al.muqdadiya,diyala
25805,Al-Muqdadiya,Al Somood Qtr,?? ??????,33.9845665,44.94206147,Markaz Al-Muqdadiya,al.muqdadiya,diyala
109,Ana,Yarmouk,?? ???????,34.37483517,41.98761025,Markaz Ana,ana,al.anbar
25804,Al-Muqdadiya,Al Mataar Qtr,?? ??????,33.98943701,44.94954431,Markaz Al-Muqdadiya,al.muqdadiya,diyala
25948,Al-Muqdadiya,Nofal village,???? ????,34.04846,44.98260388,Markaz Al-Muqdadiya,al.muqdadiya,diyala
11355,Al-Muqdadiya,AlTaiha Qtr,???? ???????,34.03141312,44.94531097,Markaz Al-Muqdadiya,al.muqdadiya,diyala
11440,Al-Muqdadiya,Al Qalaa Village,???? ??????,34.01496421,44.95912841,Markaz Al-Muqdadiya,al.muqdadiya,diyala
253,Ana,Hay Al Salam,?? ??????,34.37150561,41.96978858,Markaz Ana,ana,al.anbar
25668,Al-Muqdadiya,Al Wazan Village,???? ??????,34.03579,44.98436486,Markaz Al-Muqdadiya,al.muqdadiya,diyala
26027,Al-Muqdadiya,Al Shamamla Village,???? ????????,34.03534645,44.97409758,Markaz Al-Muqdadiya,al.muqdadiya,diyala
25657,Al-Muqdadiya,Abu musa village,???? ??? ????,34.00539076,44.87856992,Markaz Al-Muqdadiya,al.muqdadiya,diyala
26030,Al-Muqdadiya,A Hammadi Village,???? ???????,34.03099698,44.94846175,Markaz Al-Muqdadiya,al.muqdadiya,diyala
11442,Al-Muqdadiya,Al Isaiwed Village,???? ???????,34.052564,44.93185543,Markaz Al-Muqdadiya,al.muqdadiya,diyala
11312,Al-Khalis,Al Sodoor,??????,34.05853,44.98047661,Al-Mansouriyah,al.khalis,diyala
25674,Al-Muqdadiya,Haj fadhil village,???? ??? ????,34.00214397,44.87807495,Markaz Al-Muqdadiya,al.muqdadiya,diyala
31762,Khanaqin,Al Shuhada Qtr Sector 6,?? ??????? ???? 6,34.276111,45.18129168,Jalawla,khanaqin,diyala
23799,Ana,Hay Al ZeraI,?? ???????,34.3731532,41.99516882,Markaz Ana,ana,al.anbar
31753,Khanaqin,Al Jamahir Qtr Sector 2,?? ???????? ???? 2,34.273056,45.1729482,Jalawla,khanaqin,diyala
31749,Khanaqin,Al Oroba Qtr Sector 3,?? ??????? ???? 3,34.277222,45.16607575,Jalawla,khanaqin,diyala
248,Ana,Al bor (Shishan),?? ??????,34.36678805,41.97078314,Markaz Ana,ana,al.anbar
31768,Khanaqin,Al Nakheel Village,???? ??????,34.22881,45.23201366,Jalawla,khanaqin,diyala
33585,Khanaqin,Al Taleaa 2 Qtr ( Al Kelya ),?? ??????? 2 (??????),34.2685293,45.15987901,Jalawla,khanaqin,diyala
249,Ana,Hay Al Tammem,?? ???????,34.36837802,41.9956273,Markaz Ana,ana,al.anbar
32021,Khanaqin,Al Asakraa village,???? ????????,34.170099,45.13241116,Al-Saadiya,khanaqin,diyala
31761,Khanaqin,Al Shuhada Qtr Sector 5,?? ??????? ???? 5,34.275,45.17077837,Jalawla,khanaqin,diyala
31765,Khanaqin,Al Wehdaa Qtr Sector 4,?? ?????? ???? 4,34.264444,45.16167063,Jalawla,khanaqin,diyala
29570,Khanaqin,Al Shuhada Qtr Sector 1,?? ??????? ???? 1,34.2794886,45.1692345,Jalawla,khanaqin,diyala
31754,Khanaqin,Al Jamahir Qtr Sector 3,?? ???????? ???? 3,34.269722,45.16507486,Jalawla,khanaqin,diyala
29630,Khanaqin,Murjana village,???? ??????,34.22486159,45.1309697,Jalawla,khanaqin,diyala
251,Ana,Hay Al Qadissiyah,?? ????????,34.37749089,41.98322262,Markaz Ana,ana,al.anbar
31752,Khanaqin,Al Taleaa Qtr ( sector 5 ),?? ??????? ( ???? 5 ),34.284167,45.16278004,Jalawla,khanaqin,diyala
252,Ana,Al Tadamon,?? ???????,34.36428013,41.98402787,Markaz Ana,ana,al.anbar
29564,Khanaqin,Al Taleaa Qtr ( sector 2 ),?? ??????? ( ???? 2 ),34.27881447,45.16276296,Jalawla,khanaqin,diyala
31764,Khanaqin,Al Wehdaa Qtr Sector 3,?? ?????? ???? 3,34.266667,45.16324737,Jalawla,khanaqin,diyala
13500,Makhmour,Bndiyan,??????,35.77626707,43.5870458,Markaz Makhmour,makhmour,erbil
13352,Makhmour,Gwer,????,36.043816,43.4990613,Gwyer,makhmour,erbil
13675,Makhmour,Sherwany,???????,35.77564291,43.58422753,Markaz Makhmour,makhmour,erbil
12461,Makhmour,Jarallah,??? ????,35.8325667,43.4369287,Markaz Makhmour,makhmour,erbil
13674,Makhmour,Shahidan,??????,35.78075589,43.585956,Markaz Makhmour,makhmour,erbil
22976,Makhmour,Qalat,????,35.77731268,43.57280953,Markaz Makhmour,makhmour,erbil
169,Al-Falluja,Al Shurta,?? ??????,33.36389707,43.79818309,Markaz Al-Falluja,al.falluja,al.anbar
13516,Makhmour,Qabr Alsyd,??? ?????,35.568,43.6444,Qaraj,makhmour,erbil
33846,Makhmour,Darmenawa,????????,36.0040269,43.5509151,Gwyer,makhmour,erbil
12512,Makhmour,Gardahara,???????,35.5761,43.552,Qaraj,makhmour,erbil
13501,Makhmour,Kurdistan,???????? ,35.76717577,43.5762378,Markaz Makhmour,makhmour,erbil
15006,Al-Hawiga,Al-Abasiyah Village,???? ????????,35.33141,43.71230831,Markaz Al-Hawiga,al.hawiga,kirkuk
15594,Al-Hawiga,Al Askary,?? ???????,35.32528,43.76544898,Markaz Al-Hawiga,al.hawiga,kirkuk
21321,Al-Falluja,Al Daffar,??????,33.260627,43.85072524,Markaz Al-Falluja,al.falluja,al.anbar
33287,Al-Hawiga,Tall AL-Dhahab ( As-Sufla ) village,???? ?? ????? ( ???? ),35.11281,43.51535725,Al-Abbasi,al.hawiga,kirkuk
15275,Al-Hawiga,Al-Abassy center,???? ???????,35.27574041,43.59564652,Al-Abbasi,al.hawiga,kirkuk
15250,Al-Hawiga,Al-Namalah village,???? ????,35.3083,43.59333063,Al-Abbasi,al.hawiga,kirkuk
33780,Al-Falluja,Al-Bijara,???????,33.42847,43.78972,Al-Garma,al.falluja,al.anbar
15191,Al-Hawiga,Al-zab,???? ????? ?????,35.26433,43.44756129,Al-Zab,al.hawiga,kirkuk
33576,Al-Hawiga,Al-Farouk Village,???? ???????,35.31889,43.79555173,Markaz Al-Hawiga,al.hawiga,kirkuk
15242,Al-Hawiga,Al-Jubooria Village,???? ????????,35.30301,43.70182472,Markaz Al-Hawiga,al.hawiga,kirkuk
24362,Al-Hawiga,Shamitt Village,???? ????,35.2977,43.53004521,Al-Zab,al.hawiga,kirkuk
14555,Beygee,Shajara village,???? ??????,35.21525,43.41271795,Makkhoul,beygee,salah.al.din
33291,Al-Hawiga,Al-Salhaiyah village,???? ????????,35.370423,43.8904098,Markaz Al-Hawiga,al.hawiga,kirkuk
15264,Al-Hawiga,Bakara Village,???? ???????,35.32208,43.79404764,Markaz Al-Hawiga,al.hawiga,kirkuk
287,Al-Kaim,Hay Al-Makarim,?? ???????,34.38437722,41.02395861,Al-Karabla,al.kaim,al.anbar
15416,Al-Hawiga,Hilwa middle,???? ???? ????,35.472569,43.76065514,Al-Zab,al.hawiga,kirkuk
15368,Al-Hawiga,Al-Mansuriyah ( Al-Abazz) village,???? ??????? ( ??? ),35.402174,43.88121962,Markaz Al-Hawiga,al.hawiga,kirkuk
176,Al-Falluja,Al-andalus,?? ???????,33.34833448,43.76295925,Markaz Al-Falluja,al.falluja,al.anbar
15271,Beygee,Sobieh village,???? ????,35.3099,43.36912437,Makkhoul,beygee,salah.al.din
15614,Al-Hawiga,8 Shabahit,?? 8 ????,35.32708,43.78052,Markaz Al-Hawiga,al.hawiga,kirkuk
148,Al-Falluja,Al-waheda,?? ??????,33.36026624,43.7779121,Markaz Al-Falluja,al.falluja,al.anbar
33384,Dibis,Hay Diyarbakir,?? ???????,35.66829,44.08388662,Markaz Dibis,dibis,kirkuk
15463,Dibis,Qutan village,???? ?????,35.60376,44.23055028,Markaz Dibis,dibis,kirkuk
33383,Dibis,Hay Kurdistan,?? ????????,35.6753,44.06739441,Markaz Dibis,dibis,kirkuk
14407,Dibis,Qashqaiyah village,???? ???????,35.60065,44.1969448,Markaz Dibis,dibis,kirkuk
29631,Daquq,Arab Koy village,???? ??? ???,35.066888,44.38804473,Markaz Daquq,daquq,kirkuk
15139,Daquq,Khaled bin Waleed village,???? ???? ?? ??????,35.20333,44.36306564,Markaz Daquq,daquq,kirkuk
14864,Daquq,Albu Mahammad,???? ???? ????,35.05,44.36982716,Markaz Daquq,daquq,kirkuk
14788,Daquq,Wahda village,???? ??????,35.210085,44.3801614,Markaz Daquq,daquq,kirkuk
125,Al-Falluja,Hay Al Dhubbat,?? ??????,33.35742,43.79284842,Markaz Al-Falluja,al.falluja,al.anbar
21814,Daquq,Saad Bin Waqqas village,???? ??? ?? ??????,35.20031,44.3583072,Markaz Daquq,daquq,kirkuk
31725,Daquq,Hay Gulan,?? ?????,35.14432821,44.4556447,Markaz Daquq,daquq,kirkuk
14763,Kirkuk,Rahim Awa,???? ???,35.4974936,44.39561969,Markaz Kirkuk,kirkuk,kirkuk
33112,Daquq,Al-Rashad center,???? ??????,35.13521,44.08200978,Al-Rashad,daquq,kirkuk
28410,Kirkuk,Sekanyan,????????,35.55411939,44.36025754,Markaz Kirkuk,kirkuk,kirkuk
15442,Kirkuk,Shorawo,?????,35.52501522,44.38484303,Markaz Kirkuk,kirkuk,kirkuk
14567,Daquq,Al-Dookmat Al-Kabira village,???? ???????? ???????,35.09175,44.0534674,Al-Rashad,daquq,kirkuk
299,Al-Falluja,Al-Julan,???????,33.36393445,43.76757768,Markaz Al-Falluja,al.falluja,al.anbar
21702,Kirkuk,Hay Azadi,?? ?????,35.48144527,44.41860388,Markaz Kirkuk,kirkuk,kirkuk
31727,Kirkuk,Al-Qadisssiya(Rabareen) seconad,?? ?????????-??????-(???????? ?????) ????,35.42690647,44.42125977,Markaz Kirkuk,kirkuk,kirkuk
14530,Kirkuk,Panja Ali,???? ???,35.43692001,44.42763139,Markaz Kirkuk,kirkuk,kirkuk
14984,Kirkuk,Al Taakhi,?? ??????,35.4223312,44.3524948,Markaz Kirkuk,kirkuk,kirkuk
22289,Kirkuk,Al Faylaq-Mahala 5,?? ??????-5,35.47617352,44.36205712,Markaz Kirkuk,kirkuk,kirkuk
33467,Al-Falluja,Hay Al Mansour Tawzi Al Jadeed,?? ??????? / ??????? ??????,33.32431,43.7962406,Markaz Al-Falluja,al.falluja,al.anbar
25556,Kirkuk,Darwaza,??????,35.47339866,44.41625482,Markaz Kirkuk,kirkuk,kirkuk
25708,Kirkuk,Al Hendia,???? ???????,35.45524257,44.17384937,Al-Multaka,kirkuk,kirkuk
324,Al-Falluja,Albu Aifan,?????????,33.30279302,43.75301646,Markaz Al-Falluja,al.falluja,al.anbar
33431,Al-Baaj,Al-Rashediyah,????????,36.125506,41.572871,Al-Qahtanya,al.baaj,ninewa
33854,Al-Baaj,Maisaloun,???? ??????,36.272,41.367502,Al-Qahtanya,al.baaj,ninewa
34082,Al-Baaj,Al-ayaine,???????,36.170522,41.345382,Markaz Al-Baaj,al.baaj,ninewa
33856,Al-Baaj,Sheekht Al-Majfal Village,???? ???? ?????? ,36.083477,41.544336,Markaz Al-Baaj,al.baaj,ninewa
34027,Al-Baaj,mushirfa Al kuffa,?????? ??????,36.040514,41.788988,Markaz Al-Baaj,al.baaj,ninewa
33915,Al-Baaj,Thry algarah,??? ??????,35.91231,42.185485,Markaz Al-Baaj,al.baaj,ninewa
22134,Al-Falluja,Albu Khalifa,????????? ,33.43254355,43.94894634,Al-Garma,al.falluja,al.anbar
